id,churn_probability
35039,0
35041,0
35042,0
35044,0
35046,0
35047,0
35048,0
35050,0
35051,0
35053,0
35057,0
35058,0
35060,0
35061,0
35065,0
35066,0
35067,0
35068,0
35074,0
35075,0
35076,0
35077,0
35079,0
35082,0
35083,0
35087,0
35089,0
35092,0
35093,0
35094,0
35095,0
35096,0
35097,0
35099,0
35101,0
35106,0
35107,0
35108,0
35109,0
35110,0
35116,0
35121,0
35122,0
35124,0
35128,0
35130,0
35132,0
35136,0
35137,0
35138,0
35139,0
35142,0
35144,0
35145,0
35147,0
35150,0
35153,0
35155,0
35161,0
35162,0
35166,0
35168,0
35172,0
35176,0
35177,0
35179,0
35181,0
35182,0
35187,0
35188,0
35192,0
35193,0
35194,0
35199,0
35200,0
35203,0
35205,0
35208,0
35210,0
35211,0
35218,0
35224,0
35226,0
35235,0
35237,0
35238,0
35239,0
35240,0
35241,0
35242,0
35243,0
35244,0
35245,0
35249,0
35250,0
35255,0
35257,0
35261,0
35262,0
35263,0
35265,0
35266,0
35267,0
35268,0
35269,0
35272,0
35275,0
35276,0
35277,0
35280,0
35282,0
35283,0
35285,0
35288,0
35291,0
35294,0
35295,0
35297,0
35299,0
35301,0
35302,0
35303,0
35311,0
35313,0
35314,0
35315,0
35316,0
35319,0
35321,0
35322,0
35323,0
35328,0
35330,0
35332,0
35334,0
35339,0
35340,0
35341,0
35343,0
35344,0
35345,0
35346,0
35347,0
35348,0
35353,0
35355,0
35356,0
35357,0
35359,0
35364,0
35365,0
35368,0
35371,0
35374,0
35378,0
35379,0
35382,0
35383,0
35385,0
35393,0
35397,0
35398,0
35400,0
35401,0
35406,0
35407,0
35409,0
35412,0
35413,0
35420,0
35421,0
35423,0
35424,0
35425,0
35427,0
35428,0
35431,0
35432,0
35435,0
35437,0
35439,0
35440,0
35442,0
35443,0
35445,0
35446,0
35447,0
35449,0
35450,0
35452,0
35455,0
35458,0
35459,0
35462,0
35463,0
35464,0
35465,0
35466,0
35467,0
35472,0
35473,0
35474,0
35476,0
35478,0
35479,0
35480,0
35481,0
35482,0
35483,0
35484,0
35488,0
35489,0
35490,0
35495,0
35496,0
35497,0
35498,0
35499,0
35501,0
35502,0
35503,0
35506,0
35507,0
35509,0
35512,0
35516,0
35517,0
35519,0
35521,0
35523,0
35526,0
35529,0
35530,0
35531,0
35533,0
35534,0
35535,0
35536,0
35537,0
35538,0
35540,0
35543,0
35547,0
35549,0
35551,0
35552,0
35553,0
35554,0
35555,0
35556,0
35558,0
35561,0
35565,0
35569,0
35571,0
35574,0
35575,0
35577,0
35578,0
35583,0
35585,0
35588,0
35590,0
35591,0
35592,0
35593,0
35597,0
35598,0
35599,0
35605,0
35606,0
35608,0
35609,0
35610,0
35615,0
35617,0
35618,0
35622,0
35631,0
35632,0
35635,0
35639,0
35642,0
35646,0
35651,0
35654,0
35656,0
35657,0
35658,0
35660,0
35662,0
35663,0
35665,0
35667,0
35672,0
35676,0
35680,0
35681,0
35684,0
35687,0
35689,0
35693,0
35694,0
35696,0
35701,0
35702,0
35703,0
35709,0
35711,0
35713,0
35714,0
35715,0
35718,0
35719,0
35720,0
35721,0
35722,0
35725,0
35726,0
35727,0
35728,0
35730,0
35731,0
35734,0
35735,0
35736,0
35739,0
35743,0
35744,0
35745,0
35746,0
35747,0
35749,0
35752,0
35753,0
35754,0
35757,0
35758,0
35759,0
35762,0
35763,0
35765,0
35766,0
35769,0
35773,0
35774,0
35775,0
35776,0
35777,0
35781,0
35782,0
35784,0
35786,0
35788,0
35791,0
35792,0
35793,0
35794,0
35795,0
35798,0
35803,0
35806,0
35807,0
35808,0
35809,0
35812,0
35813,0
35814,0
35816,0
35817,0
35819,0
35820,0
35821,0
35824,0
35825,0
35827,0
35830,0
35832,0
35834,0
35837,0
35838,0
35840,0
35841,0
35846,0
35848,0
35849,0
35851,0
35852,0
35853,0
35856,0
35858,0
35859,0
35862,0
35863,0
35864,0
35865,0
35867,0
35870,0
35874,0
35878,0
35881,0
35884,0
35885,0
35886,0
35887,0
35888,0
35894,0
35896,0
35897,0
35898,0
35902,0
35903,0
35907,0
35909,0
35910,0
35911,0
35912,0
35914,0
35916,0
35920,0
35921,0
35922,0
35924,0
35925,0
35927,0
35928,0
35929,0
35932,0
35934,0
35935,0
35939,0
35945,0
35946,0
35947,0
35948,0
35950,0
35952,0
35953,0
35955,0
35956,0
35959,0
35960,0
35963,0
35965,0
35969,0
35971,0
35972,0
35973,0
35974,0
35975,0
35979,0
35984,0
35993,0
35998,0
36001,0
36002,0
36005,0
36007,0
36008,0
36010,0
36012,0
36014,0
36015,0
36016,0
36022,0
36023,0
36025,0
36026,0
36027,0
36034,0
36035,0
36036,0
36037,0
36039,0
36043,0
36044,0
36046,0
36047,0
36048,0
36049,0
36051,0
36052,0
36053,0
36055,0
36056,0
36060,0
36062,0
36064,0
36065,0
36066,0
36067,0
36068,0
36072,0
36074,0
36077,0
36078,0
36080,0
36081,0
36082,0
36088,0
36089,0
36091,0
36092,0
36094,0
36095,0
36096,0
36097,0
36098,0
36101,0
36103,0
36105,0
36109,0
36110,0
36112,0
36113,0
36114,0
36116,0
36118,0
36123,0
36124,0
36125,0
36127,0
36128,0
36129,0
36131,0
36135,0
36136,0
36138,0
36139,0
36140,0
36143,0
36144,0
36146,0
36147,0
36148,0
36149,0
36152,0
36155,0
36156,0
36157,0
36158,0
36160,0
36162,0
36166,0
36168,0
36171,0
36178,0
36180,0
36182,0
36183,0
36186,0
36187,0
36188,0
36190,0
36192,0
36193,0
36194,0
36195,0
36197,0
36198,0
36199,0
36201,0
36202,0
36205,0
36208,0
36209,0
36212,0
36213,0
36217,0
36219,0
36224,0
36225,0
36228,0
36231,0
36233,0
36234,0
36235,0
36240,0
36241,0
36242,0
36246,0
36250,0
36253,0
36255,0
36256,0
36257,0
36260,0
36261,0
36263,0
36264,0
36265,0
36267,0
36268,0
36269,0
36270,0
36274,0
36277,0
36279,0
36281,0
36284,0
36288,0
36289,0
36290,0
36292,0
36293,0
36294,0
36295,0
36297,0
36300,0
36301,0
36302,0
36306,0
36309,0
36310,0
36312,0
36313,0
36314,0
36317,0
36320,0
36321,0
36322,0
36323,0
36325,0
36327,0
36328,0
36330,0
36331,0
36332,0
36333,0
36334,0
36335,0
36336,0
36337,0
36338,0
36340,0
36341,0
36343,0
36344,0
36345,0
36346,0
36349,0
36351,0
36352,0
36354,0
36357,0
36358,0
36360,0
36362,0
36364,0
36367,0
36371,0
36372,0
36374,0
36377,0
36378,0
36379,0
36383,0
36384,0
36386,0
36388,0
36390,0
36391,0
36392,0
36395,0
36397,0
36398,0
36401,0
36402,0
36403,0
36404,0
36409,0
36411,0
36412,0
36413,0
36417,0
36418,0
36419,0
36422,0
36423,0
36424,0
36429,0
36430,0
36431,0
36432,0
36434,0
36435,0
36436,0
36437,0
36439,0
36441,0
36442,0
36447,0
36451,0
36453,0
36454,0
36457,0
36460,0
36461,0
36462,0
36463,0
36465,0
36466,0
36470,0
36471,0
36472,0
36473,0
36475,0
36478,0
36479,0
36484,0
36485,0
36486,0
36488,0
36489,0
36493,0
36494,0
36495,0
36496,0
36497,0
36498,0
36499,0
36500,0
36506,0
36507,0
36512,0
36513,0
36514,0
36515,0
36518,0
36520,0
36521,0
36522,0
36523,0
36525,0
36526,0
36530,0
36533,0
36534,0
36536,0
36540,0
36543,0
36544,0
36545,0
36546,0
36547,0
36548,0
36551,0
36553,0
36555,0
36557,0
36558,0
36559,0
36560,0
36566,0
36567,0
36568,0
36569,0
36572,0
36573,0
36574,0
36576,0
36577,0
36579,0
36580,0
36582,0
36584,0
36585,0
36586,0
36587,0
36588,0
36589,0
36593,0
36595,0
36596,0
36598,0
36600,0
36603,0
36606,0
36607,0
36608,0
36612,0
36613,0
36615,0
36621,0
36623,0
36625,0
36627,0
36628,0
36631,0
36633,0
36635,0
36637,0
36642,0
36643,0
36645,0
36646,0
36647,0
36648,0
36651,0
36653,0
36655,0
36659,0
36663,0
36664,0
36666,0
36667,0
36672,0
36673,0
36674,0
36685,0
36688,0
36694,0
36696,0
36697,0
36702,0
36703,0
36704,0
36707,0
36708,0
36710,0
36714,0
36716,0
36717,0
36718,0
36720,0
36723,0
36724,0
36729,0
36730,0
36731,0
36732,0
36734,0
36735,0
36736,0
36738,0
36740,0
36745,0
36747,0
36748,0
36749,0
36753,0
36760,0
36761,0
36762,0
36765,0
36766,0
36778,0
36780,0
36782,0
36783,0
36785,0
36787,0
36788,0
36790,0
36791,0
36793,0
36794,0
36795,0
36797,0
36799,0
36800,0
36801,0
36802,0
36803,0
36804,0
36806,0
36809,0
36811,0
36814,0
36817,0
36819,0
36821,0
36822,0
36826,0
36828,0
36832,0
36833,0
36835,0
36836,0
36837,0
36838,0
36839,0
36840,0
36843,0
36844,0
36845,0
36848,0
36849,0
36850,0
36851,0
36852,0
36854,0
36856,0
36858,0
36860,0
36861,0
36862,0
36863,0
36867,0
36868,0
36869,0
36871,0
36872,0
36873,0
36875,0
36876,0
36877,0
36878,0
36882,0
36884,0
36885,0
36886,0
36888,0
36894,0
36895,0
36897,0
36898,0
36904,0
36905,0
36908,0
36910,0
36911,0
36914,0
36915,0
36918,0
36922,0
36924,0
36926,0
36931,0
36932,0
36933,0
36934,0
36936,0
36943,0
36947,0
36949,0
36951,0
36952,0
36953,0
36954,0
36955,0
36956,0
36957,0
36958,0
36959,0
36960,0
36961,0
36962,0
36964,0
36965,0
36966,0
36970,0
36971,0
36972,0
36977,0
36980,0
36981,0
36982,0
36987,0
36990,0
36992,0
36994,0
37001,0
37002,0
37004,0
37005,0
37015,0
37016,0
37017,0
37018,0
37020,0
37021,0
37024,0
37026,0
37027,0
37028,0
37030,0
37036,0
37037,0
37038,0
37039,0
37042,0
37045,0
37046,0
37048,0
37049,0
37050,0
37052,0
37054,0
37055,0
37056,0
37057,0
37058,0
37061,0
37064,0
37065,0
37067,0
37068,0
37070,0
37076,0
37082,0
37088,0
37092,0
37093,0
37095,0
37096,0
37098,0
37100,0
37105,0
37107,0
37108,0
37109,0
37113,0
37115,0
37117,0
37118,0
37119,0
37120,0
37123,0
37124,0
37126,0
37127,0
37128,0
37130,0
37132,0
37133,0
37134,0
37135,0
37136,0
37140,0
37148,0
37149,0
37151,0
37152,0
37153,0
37154,0
37156,0
37157,0
37162,0
37164,0
37166,0
37167,0
37169,0
37170,0
37172,0
37174,0
37180,0
37181,0
37183,0
37184,0
37185,0
37187,0
37188,0
37194,0
37197,0
37198,0
37199,0
37202,0
37203,0
37207,0
37208,0
37209,0
37210,0
37211,0
37216,0
37217,0
37219,0
37220,0
37221,0
37223,0
37227,0
37229,0
37230,0
37231,0
37234,0
37237,0
37238,0
37241,0
37242,0
37243,0
37244,0
37245,0
37249,0
37254,0
37255,0
37260,0
37261,0
37262,0
37265,0
37267,0
37268,0
37270,0
37276,0
37278,0
37279,0
37281,0
37283,0
37284,0
37288,0
37290,0
37294,0
37295,0
37296,0
37298,0
37299,0
37301,0
37303,0
37305,0
37307,0
37309,0
37310,0
37311,0
37313,0
37315,0
37316,0
37317,0
37318,0
37321,0
37323,0
37324,0
37327,0
37329,0
37331,0
37343,0
37344,0
37345,0
37346,0
37347,0
37348,0
37349,0
37351,0
37355,0
37357,0
37361,0
37364,0
37365,0
37366,0
37367,0
37369,0
37371,0
37375,0
37376,0
37377,0
37378,0
37382,0
37385,0
37387,0
37388,0
37391,0
37392,0
37395,0
37396,0
37397,0
37399,0
37402,0
37405,0
37406,0
37407,0
37409,0
37410,0
37411,0
37413,0
37414,0
37415,0
37417,0
37421,0
37422,0
37424,0
37425,0
37429,0
37430,0
37431,0
37432,0
37434,0
37436,0
37438,0
37446,0
37447,0
37449,0
37452,0
37453,0
37456,0
37457,0
37459,0
37460,0
37462,0
37463,0
37464,0
37470,0
37471,0
37473,0
37475,0
37476,0
37477,0
37478,0
37479,0
37480,0
37482,0
37485,0
37488,0
37489,0
37494,0
37496,0
37503,0
37505,0
37510,0
37512,0
37516,0
37518,0
37520,0
37521,0
37522,0
37523,0
37528,0
37530,0
37531,0
37532,0
37533,0
37534,0
37535,0
37536,0
37538,0
37540,0
37542,0
37543,0
37544,0
37547,0
37548,0
37549,0
37550,0
37552,0
37553,0
37555,0
37556,0
37557,0
37560,0
37561,0
37564,0
37565,0
37568,0
37570,0
37572,0
37573,0
37578,0
37580,0
37582,0
37583,0
37584,0
37586,0
37588,0
37590,0
37591,0
37593,0
37599,0
37600,0
37601,0
37603,0
37604,0
37608,0
37609,0
37611,0
37612,0
37618,0
37623,0
37624,0
37626,0
37627,0
37633,0
37635,0
37636,0
37639,0
37643,0
37644,0
37649,0
37652,0
37653,0
37655,0
37657,0
37658,0
37662,0
37663,0
37665,0
37666,0
37667,0
37671,0
37672,0
37673,0
37674,0
37675,0
37677,0
37678,0
37681,0
37683,0
37684,0
37685,0
37687,0
37688,0
37690,0
37691,0
37695,0
37698,0
37699,0
37700,0
37701,0
37702,0
37704,0
37706,0
37707,0
37709,0
37710,0
37711,0
37713,0
37715,0
37716,0
37719,0
37720,0
37722,0
37726,0
37728,0
37733,0
37734,0
37735,0
37738,0
37741,0
37745,0
37749,0
37751,0
37753,0
37755,0
37757,0
37760,0
37766,0
37768,0
37771,0
37772,0
37775,0
37776,0
37777,0
37778,0
37779,0
37780,0
37783,0
37784,0
37785,0
37788,0
37792,0
37794,0
37796,0
37798,0
37799,0
37801,0
37802,0
37808,0
37811,0
37812,0
37814,0
37815,0
37816,0
37817,0
37821,0
37822,0
37823,0
37824,0
37825,0
37828,0
37829,0
37830,0
37831,0
37832,0
37833,0
37834,0
37837,0
37838,0
37839,0
37840,0
37846,0
37851,0
37852,0
37855,0
37857,0
37858,0
37859,0
37860,0
37864,0
37869,0
37870,0
37873,0
37874,0
37879,0
37881,0
37882,0
37883,0
37885,0
37887,0
37888,0
37892,0
37893,0
37894,0
37895,0
37896,0
37897,0
37900,0
37905,0
37906,0
37907,0
37908,0
37909,0
37911,0
37912,0
37919,0
37920,0
37922,0
37923,0
37924,0
37925,0
37926,0
37931,0
37933,0
37934,0
37935,0
37937,0
37941,0
37942,0
37943,0
37944,0
37946,0
37948,0
37949,0
37950,0
37951,0
37953,0
37954,0
37955,0
37960,0
37962,0
37963,0
37967,0
37968,0
37970,0
37971,0
37973,0
37974,0
37975,0
37978,0
37984,0
37985,0
37986,0
37989,0
37990,0
37991,0
37992,0
37993,0
37994,0
37995,0
37996,0
37997,0
37998,0
38000,0
38004,0
38005,0
38006,0
38008,0
38009,0
38010,0
38013,0
38014,0
38016,0
38018,0
38020,0
38022,0
38024,0
38025,0
38026,0
38028,0
38030,0
38031,0
38032,0
38035,0
38037,0
38038,0
38039,0
38041,0
38044,0
38048,0
38052,0
38053,0
38054,0
38058,0
38059,0
38061,0
38062,0
38063,0
38070,0
38072,0
38076,0
38077,0
38078,0
38079,0
38080,0
38084,0
38086,0
38088,0
38090,0
38092,0
38093,0
38094,0
38095,0
38096,0
38097,0
38100,0
38101,0
38102,0
38108,0
38112,0
38113,0
38114,0
38117,0
38118,0
38119,0
38121,0
38122,0
38123,0
38125,0
38128,0
38130,0
38136,0
38138,0
38139,0
38140,0
38141,0
38142,0
38144,0
38145,0
38149,0
38151,0
38152,0
38153,0
38154,0
38157,0
38158,0
38159,0
38162,0
38163,0
38164,0
38165,0
38167,0
38168,0
38170,0
38171,0
38172,0
38176,0
38179,0
38180,0
38183,0
38184,0
38185,0
38189,0
38195,0
38198,0
38200,0
38201,0
38202,0
38203,0
38206,0
38207,0
38208,0
38209,0
38211,0
38212,0
38217,0
38219,0
38224,0
38226,0
38227,0
38228,0
38229,0
38232,0
38234,0
38236,0
38237,0
38241,0
38242,0
38243,0
38245,0
38247,0
38248,0
38249,0
38250,0
38251,0
38254,0
38263,0
38266,0
38268,0
38269,0
38271,0
38273,0
38274,0
38275,0
38277,0
38278,0
38279,0
38280,0
38281,0
38282,0
38287,0
38288,0
38289,0
38290,0
38293,0
38294,0
38298,0
38299,0
38300,0
38301,0
38302,0
38307,0
38308,0
38309,0
38310,0
38313,0
38314,0
38315,0
38320,0
38323,0
38326,0
38332,0
38335,0
38336,0
38337,0
38338,0
38341,0
38342,0
38345,0
38348,0
38349,0
38350,0
38352,0
38353,0
38354,0
38355,0
38358,0
38359,0
38362,0
38363,0
38365,0
38368,0
38369,0
38371,0
38374,0
38375,0
38376,0
38379,0
38381,0
38382,0
38383,0
38384,0
38386,0
38387,0
38389,0
38392,0
38394,0
38397,0
38399,0
38400,0
38402,0
38404,0
38406,0
38410,0
38412,0
38414,0
38415,0
38417,0
38420,0
38421,0
38422,0
38423,0
38427,0
38430,0
38431,0
38440,0
38441,0
38443,0
38445,0
38447,0
38451,0
38456,0
38457,0
38459,0
38460,0
38463,0
38467,0
38469,0
38472,0
38475,0
38479,0
38480,0
38481,0
38484,0
38487,0
38488,0
38491,0
38494,0
38495,0
38496,0
38497,0
38498,0
38500,0
38501,0
38502,0
38503,0
38504,0
38505,0
38507,0
38508,0
38509,0
38511,0
38514,0
38516,0
38519,0
38520,0
38521,0
38524,0
38526,0
38527,0
38529,0
38532,0
38533,0
38534,0
38535,0
38536,0
38537,0
38540,0
38541,0
38542,0
38546,0
38547,0
38552,0
38557,0
38560,0
38561,0
38563,0
38566,0
38571,0
38572,0
38573,0
38575,0
38577,0
38579,0
38581,0
38583,0
38585,0
38587,0
38588,0
38591,0
38594,0
38600,0
38602,0
38603,0
38607,0
38611,0
38613,0
38614,0
38615,0
38617,0
38618,0
38623,0
38624,0
38626,0
38630,0
38632,0
38633,0
38635,0
38636,0
38637,0
38639,0
38640,0
38644,0
38645,0
38647,0
38648,0
38649,0
38652,0
38653,0
38658,0
38661,0
38662,0
38668,0
38674,0
38675,0
38676,0
38677,0
38678,0
38681,0
38683,0
38686,0
38688,0
38691,0
38693,0
38694,0
38698,0
38699,0
38700,0
38706,0
38707,0
38708,0
38710,0
38712,0
38716,0
38717,0
38718,0
38719,0
38720,0
38722,0
38723,0
38725,0
38726,0
38727,0
38731,0
38739,0
38740,0
38741,0
38742,0
38743,0
38744,0
38745,0
38746,0
38748,0
38749,0
38751,0
38755,0
38757,0
38762,0
38765,0
38766,0
38767,0
38769,0
38771,0
38773,0
38774,0
38775,0
38776,0
38777,0
38778,0
38781,0
38782,0
38783,0
38787,0
38789,0
38791,0
38792,0
38793,0
38794,0
38795,0
38796,0
38798,0
38800,0
38801,0
38803,0
38807,0
38809,0
38813,0
38815,0
38816,0
38817,0
38818,0
38819,0
38820,0
38822,0
38824,0
38825,0
38826,0
38827,0
38828,0
38830,0
38831,0
38834,0
38837,0
38842,0
38843,0
38844,0
38847,0
38850,0
38853,0
38855,0
38856,0
38857,0
38858,0
38860,0
38863,0
38865,0
38866,0
38869,0
38872,0
38873,0
38874,0
38875,0
38877,0
38878,0
38880,0
38881,0
38883,0
38886,0
38892,0
38893,0
38894,0
38896,0
38897,0
38899,0
38900,0
38902,0
38903,0
38912,0
38913,0
38915,0
38918,0
38919,0
38920,0
38921,0
38922,0
38925,0
38926,0
38929,0
38935,0
38936,0
38937,0
38938,0
38939,0
38943,0
38944,0
38946,0
38947,0
38952,0
38953,0
38955,0
38956,0
38957,0
38958,0
38963,0
38964,0
38965,0
38966,0
38968,0
38971,0
38972,0
38973,0
38977,0
38981,0
38983,0
38986,0
38988,0
38989,0
38990,0
38992,0
38993,0
38994,0
38996,0
38998,0
39000,0
39008,0
39009,0
39012,0
39015,0
39017,0
39018,0
39019,0
39021,0
39022,0
39023,0
39024,0
39029,0
39031,0
39033,0
39034,0
39035,0
39037,0
39038,0
39039,0
39040,0
39041,0
39043,0
39044,0
39045,0
39047,0
39048,0
39049,0
39050,0
39052,0
39053,0
39054,0
39055,0
39056,0
39062,0
39063,0
39065,0
39066,0
39067,0
39069,0
39070,0
39072,0
39073,0
39075,0
39076,0
39082,0
39083,0
39085,0
39089,0
39097,0
39098,0
39100,0
39103,0
39105,0
39106,0
39107,0
39108,0
39111,0
39114,0
39115,0
39118,0
39119,0
39123,0
39126,0
39128,0
39132,0
39133,0
39137,0
39138,0
39139,0
39141,0
39142,0
39143,0
39144,0
39145,0
39148,0
39153,0
39160,0
39163,0
39166,0
39167,0
39168,0
39172,0
39173,0
39174,0
39177,0
39181,0
39185,0
39186,0
39188,0
39190,0
39191,0
39192,0
39193,0
39194,0
39195,0
39197,0
39199,0
39200,0
39203,0
39207,0
39209,0
39210,0
39212,0
39213,0
39215,0
39217,0
39218,0
39220,0
39221,0
39228,0
39230,0
39232,0
39241,0
39243,0
39245,0
39247,0
39249,0
39250,0
39251,0
39253,0
39256,0
39258,0
39261,0
39263,0
39264,0
39265,0
39270,0
39271,0
39272,0
39273,0
39274,0
39278,0
39280,0
39282,0
39283,0
39284,0
39285,0
39286,0
39287,0
39288,0
39291,0
39293,0
39294,0
39299,0
39301,0
39303,0
39304,0
39308,0
39310,0
39312,0
39313,0
39317,0
39318,0
39322,0
39323,0
39324,0
39325,0
39327,0
39329,0
39332,0
39333,0
39336,0
39337,0
39338,0
39339,0
39343,0
39344,0
39346,0
39347,0
39348,0
39349,0
39350,0
39351,0
39354,0
39355,0
39356,0
39357,0
39358,0
39360,0
39361,0
39363,0
39364,0
39365,0
39369,0
39370,0
39372,0
39373,0
39374,0
39375,0
39376,0
39379,0
39380,0
39381,0
39387,0
39390,0
39391,0
39392,0
39396,0
39398,0
39401,0
39402,0
39407,0
39409,0
39410,0
39414,0
39415,0
39416,0
39422,0
39423,0
39424,0
39431,0
39436,0
39440,0
39442,0
39443,0
39445,0
39449,0
39450,0
39453,0
39454,0
39461,0
39462,0
39463,0
39467,0
39469,0
39471,0
39472,0
39474,0
39476,0
39478,0
39481,0
39485,0
39486,0
39487,0
39488,0
39490,0
39491,0
39492,0
39493,0
39497,0
39498,0
39500,0
39501,0
39502,0
39503,0
39504,0
39506,0
39507,0
39510,0
39512,0
39515,0
39516,0
39517,0
39518,0
39519,0
39520,0
39521,0
39523,0
39524,0
39530,0
39531,0
39533,0
39535,0
39540,0
39541,0
39542,0
39544,0
39545,0
39548,0
39550,0
39551,0
39552,0
39553,0
39554,0
39557,0
39558,0
39562,0
39566,0
39567,0
39569,0
39571,0
39574,0
39576,0
39580,0
39582,0
39584,0
39587,0
39588,0
39589,0
39591,0
39593,0
39595,0
39597,0
39599,0
39600,0
39602,0
39603,0
39604,0
39605,0
39608,0
39609,0
39611,0
39612,0
39614,0
39615,0
39616,0
39618,0
39619,0
39620,0
39623,0
39626,0
39627,0
39628,0
39629,0
39631,0
39633,0
39634,0
39635,0
39637,0
39638,0
39639,0
39640,0
39643,0
39644,0
39647,0
39654,0
39658,0
39659,0
39660,0
39662,0
39664,0
39672,0
39673,0
39674,0
39677,0
39679,0
39680,0
39682,0
39683,0
39684,0
39685,0
39688,0
39689,0
39690,0
39692,0
39693,0
39695,0
39696,0
39697,0
39698,0
39707,0
39708,0
39710,0
39713,0
39714,0
39719,0
39720,0
39722,0
39723,0
39726,0
39727,0
39728,0
39729,0
39730,0
39731,0
39733,0
39734,0
39738,0
39739,0
39745,0
39748,0
39749,0
39751,0
39752,0
39753,0
39755,0
39758,0
39760,0
39761,0
39763,0
39765,0
39766,0
39767,0
39768,0
39770,0
39773,0
39774,0
39779,0
39780,0
39781,0
39784,0
39785,0
39786,0
39787,0
39790,0
39791,0
39792,0
39793,0
39794,0
39795,0
39797,0
39798,0
39801,0
39803,0
39806,0
39808,0
39810,0
39811,0
39816,0
39817,0
39819,0
39820,0
39821,0
39822,0
39823,0
39824,0
39825,0
39826,0
39827,0
39830,0
39831,0
39832,0
39835,0
39837,0
39838,0
39840,0
39841,0
39842,0
39843,0
39847,0
39848,0
39849,0
39850,0
39852,0
39858,0
39859,0
39861,0
39864,0
39865,0
39867,0
39868,0
39869,0
39873,0
39877,0
39880,0
39884,0
39885,0
39886,0
39887,0
39888,0
39890,0
39891,0
39893,0
39894,0
39895,0
39896,0
39898,0
39899,0
39900,0
39902,0
39903,0
39904,0
39908,0
39909,0
39911,0
39916,0
39917,0
39918,0
39919,0
39920,0
39921,0
39922,0
39923,0
39924,0
39928,0
39929,0
39930,0
39931,0
39934,0
39937,0
39939,0
39941,0
39943,0
39944,0
39945,0
39946,0
39947,0
39948,0
39949,0
39953,0
39956,0
39959,0
39964,0
39965,0
39967,0
39968,0
39971,0
39972,0
39974,0
39978,0
39979,0
39983,0
39985,0
39988,0
39991,0
39994,0
39997,0
40000,0
40001,0
40002,0
40007,0
40009,0
40012,0
40014,0
40018,0
40020,0
40024,0
40025,0
40026,0
40027,0
40028,0
40030,0
40036,0
40037,0
40038,0
40043,0
40048,0
40052,0
40053,0
40055,0
40056,0
40057,0
40059,0
40065,0
40066,0
40071,0
40072,0
40074,0
40077,0
40078,0
40082,0
40083,0
40090,0
40091,0
40094,0
40099,0
40100,0
40101,0
40102,0
40108,0
40110,0
40111,0
40112,0
40118,0
40120,0
40122,0
40123,0
40124,0
40125,0
40128,0
40130,0
40131,0
40132,0
40134,0
40135,0
40136,0
40137,0
40141,0
40142,0
40143,0
40145,0
40147,0
40148,0
40149,0
40151,0
40152,0
40153,0
40158,0
40160,0
40162,0
40163,0
40164,0
40166,0
40169,0
40171,0
40172,0
40174,0
40175,0
40176,0
40177,0
40184,0
40185,0
40189,0
40190,0
40191,0
40194,0
40195,0
40198,0
40199,0
40200,0
40202,0
40204,0
40208,0
40209,0
40210,0
40211,0
40212,0
40213,0
40214,0
40216,0
40218,0
40219,0
40220,0
40221,0
40222,0
40223,0
40225,0
40226,0
40231,0
40240,0
40241,0
40242,0
40243,0
40246,0
40249,0
40250,0
40251,0
40252,0
40255,0
40256,0
40257,0
40258,0
40259,0
40260,0
40262,0
40263,0
40264,0
40266,0
40271,0
40272,0
40274,0
40275,0
40277,0
40278,0
40281,0
40282,0
40284,0
40285,0
40289,0
40294,0
40296,0
40297,0
40299,0
40300,0
40301,0
40305,0
40306,0
40308,0
40309,0
40310,0
40312,0
40314,0
40318,0
40319,0
40320,0
40322,0
40323,0
40325,0
40328,0
40330,0
40331,0
40333,0
40336,0
40337,0
40340,0
40341,0
40342,0
40343,0
40344,0
40345,0
40347,0
40348,0
40350,0
40351,0
40354,0
40357,0
40358,0
40359,0
40362,0
40363,0
40364,0
40365,0
40366,0
40367,0
40368,0
40370,0
40371,0
40374,0
40376,0
40379,0
40382,0
40387,0
40388,0
40392,0
40394,0
40395,0
40397,0
40399,0
40400,0
40401,0
40403,0
40404,0
40405,0
40406,0
40407,0
40408,0
40409,0
40411,0
40416,0
40417,0
40425,0
40426,0
40430,0
40431,0
40432,0
40437,0
40438,0
40439,0
40440,0
40441,0
40447,0
40449,0
40450,0
40451,0
40452,0
40454,0
40457,0
40459,0
40461,0
40466,0
40467,0
40468,0
40470,0
40473,0
40474,0
40477,0
40478,0
40480,0
40482,0
40483,0
40484,0
40487,0
40492,0
40495,0
40498,0
40501,0
40512,0
40513,0
40514,0
40516,0
40517,0
40519,0
40522,0
40523,0
40525,0
40528,0
40530,0
40531,0
40532,0
40533,0
40534,0
40535,0
40537,0
40540,0
40541,0
40542,0
40543,0
40544,0
40546,0
40550,0
40552,0
40553,0
40555,0
40556,0
40558,0
40559,0
40561,0
40564,0
40566,0
40571,0
40576,0
40578,0
40581,0
40582,0
40583,0
40588,0
40589,0
40590,0
40591,0
40592,0
40593,0
40595,0
40596,0
40598,0
40600,0
40603,0
40604,0
40605,0
40607,0
40610,0
40617,0
40619,0
40621,0
40623,0
40624,0
40625,0
40627,0
40629,0
40630,0
40632,0
40635,0
40636,0
40637,0
40639,0
40641,0
40643,0
40645,0
40651,0
40653,0
40658,0
40659,0
40660,0
40662,0
40669,0
40671,0
40673,0
40674,0
40675,0
40676,0
40677,0
